Tiempo[ms] �?Z[Ω] Z0[Ω] 
75.073 0.348331 29.0861 
75.074 0.35733 29.0861 
75.075 0.365271 29.0501 
75.076 0.377446 29.0501 
75.077 0.390151 29.0501 
75.078 0.396504 29.0501 
75.079 0.398621 29.0501 
75.08 0.398092 29.0501 
75.081 0.397033 29.0501 
75.082 0.388563 29.0861 
75.083 0.375329 29.0861 
75.084 0.364212 29.0861 
75.085 0.355742 29.0861 
75.086 0.345154 29.1221 
75.087 0.335625 29.1221 
75.088 0.33139 29.1221 
75.089 0.329802 29.1221 
75.09 0.328744 29.1221 
75.091 0.333845 29.1156 
75.092 0.338946 29.109 
75.093 0.344047 29.1025 
75.094 0.349149 29.0959 
75.095 0.35425 29.0894 
75.096 0.359351 29.0829 
75.097 0.364452 29.0763 
75.098 0.369554 29.0698 
75.099 0.374655 29.0632 
75.1 0.379756 29.0567 
75.101 0.384858 29.0501 
75.102 0.378505 29.0861 
75.103 0.367918 29.0861 
75.104 0.356801 29.0861 
75.105 0.348331 29.0861 
75.106 0.340919 29.1221 
75.107 0.334037 29.1221 
75.108 0.328744 29.1221 
75.109 0.325567 29.1221 
75.11 0.326097 29.1221 
75.111 0.331583 29.1156 
75.112 0.337069 29.109 
75.113 0.342556 29.1025 
75.114 0.348042 29.0959 
75.115 0.353528 29.0894 
75.116 0.359014 29.0829 
75.117 0.364501 29.0763 
75.118 0.369987 29.0698 
75.119 0.375473 29.0632 
75.12 0.380959 29.0567 
75.121 0.386446 29.0501 
75.122 0.380093 29.0861 
75.123 0.371094 29.0861 
75.124 0.358918 29.0861 
75.125 0.348331 29.0861 
75.126 0.338802 29.1221 
75.127 0.334037 29.1221 
75.128 0.329802 29.1221 
75.129 0.324509 29.1221 
75.13 0.321332 29.1221 
75.131 0.32292 29.1221 
75.132 0.328214 29.0861 
75.133 0.336155 29.0861 
75.134 0.346213 29.0861 
75.135 0.35733 29.0861 
75.136 0.370035 29.0501 
75.137 0.380623 29.0501 
75.138 0.387504 29.0501 
75.139 0.392269 29.0501 
75.14 0.392798 29.0501 
75.141 0.386205 29.0567 
75.142 0.379612 29.0632 
75.143 0.373019 29.0698 
75.144 0.366426 29.0763 
75.145 0.359832 29.0829 
75.146 0.353239 29.0894 
75.147 0.346646 29.0959 
75.148 0.340053 29.1025 
75.149 0.33346 29.109 
75.15 0.326867 29.1156 
75.151 0.320274 29.1221 
75.152 0.327685 29.0861 
75.153 0.335096 29.0861 
75.154 0.341978 29.0861 
75.155 0.351507 29.0861 
75.156 0.364212 29.0501 
75.157 0.374799 29.0501 
75.158 0.379564 29.0501 
75.159 0.38274 29.0501 
75.16 0.383799 29.0501 
75.161 0.380093 29.0861 
75.162 0.370035 29.0861 
75.163 0.359977 29.0861 
75.164 0.352036 29.0861 
75.165 0.343566 29.1221 
75.166 0.330861 29.1221 
75.167 0.320803 29.1221 
75.168 0.319215 29.1221 
75.169 0.319215 29.1221 
75.17 0.317627 29.1221 
75.171 0.322728 29.1189 
75.172 0.327829 29.1156 
75.173 0.33293 29.1123 
75.174 0.338032 29.109 
75.175 0.343133 29.1058 
75.176 0.348234 29.1025 
75.177 0.353336 29.0992 
75.178 0.358437 29.0959 
75.179 0.363538 29.0927 
75.18 0.368639 29.0894 
75.181 0.373741 29.0861 
75.182 0.3658 29.0861 
75.183 0.355212 29.0861 
75.184 0.345684 29.0861 
75.185 0.338272 29.1221 
75.186 0.328744 29.1221 
75.187 0.319744 29.1221 
75.188 0.315509 29.1221 
75.189 0.313921 29.1221 
75.19 0.312862 29.1221 
75.191 0.313392 29.1221 
75.192 0.319215 29.1221 
75.193 0.330332 29.0861 
75.194 0.342507 29.0861 
75.195 0.352566 29.0861 
75.196 0.362624 29.0861 
75.197 0.371623 29.0501 
75.198 0.376917 29.0501 
75.199 0.379564 29.0501 
75.2 0.378505 29.0861 
75.201 0.372297 29.0894 
75.202 0.366089 29.0927 
75.203 0.359881 29.0959 
75.204 0.353672 29.0992 
75.205 0.347464 29.1025 
75.206 0.341256 29.1058 
75.207 0.335048 29.109 
75.208 0.32884 29.1123 
75.209 0.322632 29.1156 
75.21 0.316423 29.1189 
75.211 0.310215 29.1221 
75.212 0.315509 29.1221 
75.213 0.323979 29.0861 
75.214 0.335096 29.0861 
75.215 0.345154 29.0861 
75.216 0.354154 29.0861 
75.217 0.361565 29.0861 
75.218 0.367918 29.0501 
75.219 0.373211 29.0861 
75.22 0.373211 29.0861 
75.221 0.367388 29.0861 
75.222 0.358389 29.0861 
75.223 0.34886 29.0861 
75.224 0.338272 29.1221 
75.225 0.327685 29.1221 
75.226 0.318156 29.1221 
75.227 0.311803 29.1221 
75.228 0.308098 29.1221 
75.229 0.304922 29.1221 
75.23 0.303863 29.1221 
75.231 0.309108 29.1189 
75.232 0.314354 29.1156 
75.233 0.3196 29.1123 
75.234 0.324845 29.109 
75.235 0.330091 29.1058 
75.236 0.335337 29.1025 
75.237 0.340582 29.0992 
75.238 0.345828 29.0959 
75.239 0.351074 29.0927 
75.24 0.356319 29.0894 
75.241 0.361565 29.0861 
75.242 0.349919 29.0861 
75.243 0.339331 29.1221 
75.244 0.33139 29.1221 
75.245 0.321332 29.1221 
75.246 0.311803 29.1221 
75.247 0.30598 29.1221 
75.248 0.302804 29.1221 
75.249 0.299098 29.1581 
75.25 0.296981 29.1221 
75.251 0.302371 29.1189 
75.252 0.307761 29.1156 
75.253 0.313151 29.1123 
75.254 0.318541 29.109 
75.255 0.323931 29.1058 
75.256 0.329321 29.1025 
75.257 0.334711 29.0992 
75.258 0.340101 29.0959 
75.259 0.345491 29.0927 
75.26 0.350881 29.0894 
75.261 0.356271 29.0861 
75.262 0.345684 29.1221 
75.263 0.334037 29.1221 
75.264 0.325567 29.1221 
75.265 0.317097 29.1221 
75.266 0.307039 29.1581 
75.267 0.301216 29.1221 
75.268 0.300687 29.1221 
75.269 0.300687 29.1221 
75.27 0.299628 29.1581 
75.271 0.300687 29.1221 
75.272 0.307568 29.1221 
75.273 0.317097 29.1221 
75.274 0.324509 29.1221 
75.275 0.33192 29.0861 
75.276 0.343037 29.0861 
75.277 0.354154 29.0861 
75.278 0.358918 29.0861 
75.279 0.359447 29.0861 
75.28 0.357859 29.0861 
75.281 0.35271 29.0894 
75.282 0.347561 29.0927 
75.283 0.342411 29.0959 
75.284 0.337262 29.0992 
75.285 0.332112 29.1025 
75.286 0.326963 29.1058 
75.287 0.321814 29.109 
75.288 0.316664 29.1123 
75.289 0.311515 29.1156 
75.29 0.306365 29.1189 
75.291 0.301216 29.1221 
75.292 0.307039 29.1221 
75.293 0.315509 29.1221 
75.294 0.324509 29.1221 
75.295 0.332979 29.0861 
75.296 0.341449 29.0861 
75.297 0.34886 29.0861 
75.298 0.354683 29.0861 
75.299 0.357859 29.0861 
75.3 0.356271 29.0861 
75.301 0.349919 29.0861 
75.302 0.341449 29.1221 
75.303 0.330332 29.1221 
75.304 0.319215 29.1221 
75.305 0.309686 29.1221 
75.306 0.303333 29.1581 
75.307 0.29804 29.1581 
75.308 0.293275 29.1581 
75.309 0.290099 29.1581 
75.31 0.291687 29.1581 
75.311 0.296067 29.1549 
75.312 0.300446 29.1516 
75.313 0.304825 29.1483 
75.314 0.309205 29.145 
75.315 0.313584 29.1418 
75.316 0.317963 29.1385 
75.317 0.322343 29.1352 
75.318 0.326722 29.1319 
75.319 0.331102 29.1287 
75.32 0.335481 29.1254 
75.321 0.33986 29.1221 
75.322 0.33139 29.1221 
75.323 0.32345 29.1221 
75.324 0.31445 29.1221 
75.325 0.303863 29.1581 
75.326 0.295393 29.1581 
75.327 0.291158 29.1581 
75.328 0.287981 29.1581 
75.329 0.282688 29.1581 
75.33 0.280041 29.1581 
75.331 0.284805 29.1221 
75.332 0.293805 29.1221 
75.333 0.302275 29.1221 
75.334 0.310745 29.1221 
75.335 0.321332 29.1221 
75.336 0.33139 29.1221 
75.337 0.336684 29.0861 
75.338 0.339331 29.0861 
75.339 0.341978 29.0861 
75.34 0.341978 29.0861 
75.341 0.336251 29.0927 
75.342 0.330524 29.0992 
75.343 0.324797 29.1058 
75.344 0.31907 29.1123 
75.345 0.313343 29.1189 
75.346 0.307617 29.1254 
75.347 0.30189 29.1319 
75.348 0.296163 29.1385 
75.349 0.290436 29.145 
75.35 0.284709 29.1516 
75.351 0.278982 29.1581 
75.352 0.288511 29.1221 
75.353 0.299098 29.1221 
75.354 0.30651 29.1221 
75.355 0.31498 29.1221 
75.356 0.324509 29.1221 
75.357 0.33192 29.1221 
75.358 0.334567 29.1221 
75.359 0.335625 29.1221 
75.36 0.335625 29.1221 
75.361 0.33139 29.1221 
75.362 0.320274 29.1221 
75.363 0.308627 29.1581 
75.364 0.299098 29.1581 
75.365 0.28957 29.1581 
75.366 0.280041 29.1581 
75.367 0.273688 29.1581 
75.368 0.271571 29.1581 
75.369 0.271041 29.1581 
75.37 0.270512 29.1581 
75.371 0.275373 29.1549 
75.372 0.280233 29.1516 
75.373 0.285094 29.1483 
75.374 0.289955 29.145 
75.375 0.294815 29.1418 
75.376 0.299676 29.1385 
75.377 0.304537 29.1352 
75.378 0.309397 29.1319 
75.379 0.314258 29.1287 
75.38 0.319119 29.1254 
75.381 0.323979 29.1221 
75.382 0.317097 29.1221 
75.383 0.30651 29.1581 
75.384 0.29751 29.1581 
75.385 0.290099 29.1581 
75.386 0.282688 29.1581 
75.387 0.276335 29.1581 
75.388 0.271041 29.1581 
75.389 0.268924 29.1581 
75.39 0.270512 29.1581 
75.391 0.274795 29.1549 
75.392 0.279078 29.1516 
75.393 0.283361 29.1483 
75.394 0.287645 29.145 
75.395 0.291928 29.1418 
75.396 0.296211 29.1385 
75.397 0.300494 29.1352 
75.398 0.304777 29.1319 
75.399 0.30906 29.1287 
75.4 0.313343 29.1254 
75.401 0.317627 29.1221 
75.402 0.309157 29.1581 
75.403 0.29804 29.1581 
75.404 0.286923 29.1581 
75.405 0.275806 29.1581 
75.406 0.268924 29.1581 
75.407 0.265218 29.1941 
75.408 0.260454 29.1941 
75.409 0.256748 29.1941 
75.41 0.257807 29.1581 
75.411 0.26363 29.1581 
75.412 0.271041 29.1581 
75.413 0.278982 29.1581 
75.414 0.287981 29.1581 
75.415 0.299098 29.1221 
75.416 0.307568 29.1221 
75.417 0.312862 29.1221 
75.418 0.317627 29.1221 
75.419 0.320274 29.1221 
75.42 0.317627 29.1221 
75.421 0.311803 29.1254 
75.422 0.30598 29.1287 
75.423 0.300157 29.1319 
75.424 0.294334 29.1352 
75.425 0.288511 29.1385 
75.426 0.282688 29.1418 
75.427 0.276865 29.145 
75.428 0.271041 29.1483 
75.429 0.265218 29.1516 
75.43 0.259395 29.1549 
75.431 0.253572 29.1581 
75.432 0.26363 29.1581 
75.433 0.2721 29.1581 
75.434 0.28057 29.1581 
75.435 0.290099 29.1581 
75.436 0.299098 29.1221 
75.437 0.303333 29.1221 
75.438 0.305451 29.1221 
75.439 0.308098 29.1221 
75.44 0.307568 29.1581 
75.441 0.300157 29.1581 
75.442 0.287981 29.1581 
75.443 0.276865 29.1581 
75.444 0.268394 29.1941 
75.445 0.258336 29.1941 
75.446 0.248808 29.1941 
75.447 0.245102 29.1941 
75.448 0.245102 29.1941 
75.449 0.244572 29.1941 
75.45 0.245102 29.1941 
75.451 0.250155 29.1908 
75.452 0.255208 29.1876 
75.453 0.260261 29.1843 
75.454 0.265314 29.181 
75.455 0.270368 29.1778 
75.456 0.275421 29.1745 
75.457 0.280474 29.1712 
75.458 0.285527 29.1679 
75.459 0.29058 29.1647 
75.46 0.295633 29.1614 
75.461 0.300687 29.1581 
75.462 0.28957 29.1581 
75.463 0.277394 29.1581 
75.464 0.268394 29.1941 
75.465 0.260983 29.1941 
75.466 0.253572 29.1941 
75.467 0.247749 29.1941 
75.468 0.243514 29.1941 
75.469 0.244572 29.1941 
75.47 0.247219 29.1941 
75.471 0.252513 29.1941 
75.472 0.261513 29.1581 
75.473 0.27263 29.1581 
75.474 0.281629 29.1581 
75.475 0.291158 29.1221 
75.476 0.300157 29.1221 
75.477 0.30651 29.1221 
75.478 0.309686 29.1221 
75.479 0.307568 29.1581 
75.48 0.303333 29.1581 
75.481 0.299291 29.1581 
75.482 0.295248 29.1581 
75.483 0.291206 29.1581 
75.484 0.287163 29.1581 
75.485 0.283121 29.1581 
75.486 0.279078 29.1581 
75.487 0.275036 29.1581 
75.488 0.270993 29.1581 
75.489 0.266951 29.1581 
75.49 0.262908 29.1581 
75.491 0.258866 29.1581 
75.492 0.267865 29.1581 
75.493 0.277923 29.1581 
75.494 0.28957 29.1221 
75.495 0.301216 29.1221 
75.496 0.307568 29.1221 
75.497 0.311803 29.1221 
75.498 0.317627 29.1221 
75.499 0.320274 29.1221 
75.5 0.316568 29.1221 
75.501 0.308627 29.1581 
75.502 0.301216 29.1581 
75.503 0.294334 29.1581 
75.504 0.285864 29.1581 
75.505 0.275806 29.1581 
75.506 0.268394 29.1581 
75.507 0.265748 29.1581 
75.508 0.263101 29.1941 
75.509 0.261513 29.1581 
75.51 0.265748 29.1581 
75.511 0.271571 29.1549 
75.512 0.277394 29.1516 
75.513 0.283217 29.1483 
75.514 0.28904 29.145 
75.515 0.294863 29.1418 
75.516 0.300687 29.1385 
75.517 0.30651 29.1352 
75.518 0.312333 29.1319 
75.519 0.318156 29.1287 
75.52 0.323979 29.1254 
75.521 0.329802 29.1221 
75.522 0.319744 29.1221 
75.523 0.312333 29.1221 
75.524 0.304392 29.1581 
75.525 0.294334 29.1581 
75.526 0.288511 29.1581 
75.527 0.286393 29.1581 
75.528 0.284276 29.1581 
75.529 0.281629 29.1581 
75.53 0.282688 29.1581 
75.531 0.288655 29.1549 
75.532 0.294623 29.1516 
75.533 0.30059 29.1483 
75.534 0.306558 29.145 
75.535 0.312525 29.1418 
75.536 0.318493 29.1385 
75.537 0.32446 29.1352 
75.538 0.330428 29.1319 
75.539 0.336395 29.1287 
75.54 0.342363 29.1254 
75.541 0.348331 29.1221 
75.542 0.336684 29.1221 
75.543 0.326097 29.1221 
75.544 0.317627 29.1221 
75.545 0.307039 29.1581 
75.546 0.29751 29.1581 
75.547 0.293805 29.1581 
75.548 0.293805 29.1581 
75.549 0.294334 29.1581 
75.55 0.295922 29.1221 
75.551 0.303333 29.1221 
75.552 0.313921 29.1221 
75.553 0.323979 29.1221 
75.554 0.33139 29.0861 
75.555 0.34039 29.0861 
75.556 0.349919 29.0861 
75.557 0.358918 29.0861 
75.558 0.362624 29.0861 
75.559 0.361036 29.0861 
75.56 0.356271 29.0861 
75.561 0.352036 29.0894 
75.562 0.347801 29.0927 
75.563 0.343566 29.0959 
75.564 0.339331 29.0992 
75.565 0.335096 29.1025 
75.566 0.330861 29.1058 
75.567 0.326626 29.109 
75.568 0.322391 29.1123 
75.569 0.318156 29.1156 
75.57 0.313921 29.1189 
75.571 0.309686 29.1221 
75.572 0.317097 29.1221 
75.573 0.326626 29.0861 
75.574 0.335625 29.0861 
75.575 0.343566 29.0861 
75.576 0.34886 29.0861 
75.577 0.353624 29.0861 
75.578 0.357859 29.0861 
75.579 0.357859 29.0861 
75.58 0.353095 29.0861 
75.581 0.346742 29.0861 
75.582 0.338802 29.1221 
75.583 0.328744 29.1221 
75.584 0.317627 29.1221 
75.585 0.307568 29.1221 
75.586 0.301745 29.1221 
75.587 0.29751 29.1581 
75.588 0.293275 29.1581 
75.589 0.292746 29.1221 
75.59 0.29804 29.1221 
75.591 0.301457 29.1221 
75.592 0.304873 29.1221 
75.593 0.30829 29.1221 
75.594 0.311707 29.1221 
75.595 0.315124 29.1221 
75.596 0.318541 29.1221 
75.597 0.321958 29.1221 
75.598 0.325375 29.1221 
75.599 0.328792 29.1221 
75.6 0.332209 29.1221 
75.601 0.335625 29.1221 
75.602 0.326097 29.1221 
75.603 0.317627 29.1221 
75.604 0.309157 29.1221 
75.605 0.300687 29.1581 
75.606 0.295922 29.1581 
75.607 0.294334 29.1581 
75.608 0.291158 29.1581 
75.609 0.28957 29.1581 
75.61 0.293275 29.1221 
75.611 0.302804 29.1221 
75.612 0.312333 29.1221 
75.613 0.319744 29.1221 
75.614 0.328744 29.0861 
75.615 0.342507 29.0861 
75.616 0.352566 29.0861 
75.617 0.355212 29.0861 
75.618 0.355742 29.0861 
75.619 0.355212 29.0861 
75.62 0.34886 29.1221 
75.621 0.343855 29.1221 
75.622 0.33885 29.1221 
75.623 0.333845 29.1221 
75.624 0.32884 29.1221 
75.625 0.323835 29.1221 
75.626 0.31883 29.1221 
75.627 0.313825 29.1221 
75.628 0.30882 29.1221 
75.629 0.303815 29.1221 
75.63 0.29881 29.1221 
75.631 0.293805 29.1221 
75.632 0.305451 29.1221 
75.633 0.313392 29.1221 
75.634 0.321332 29.1221 
75.635 0.33139 29.0861 
75.636 0.338802 29.0861 
75.637 0.340919 29.1221 
75.638 0.339331 29.1221 
75.639 0.338272 29.1221 
75.64 0.335625 29.1221 
75.641 0.328744 29.1221 
75.642 0.317627 29.1221 
75.643 0.30651 29.1581 
75.644 0.296981 29.1581 
75.645 0.28904 29.1581 
75.646 0.282158 29.1581 
75.647 0.278453 29.1581 
75.648 0.275806 29.1581 
75.649 0.275806 29.1581 
75.65 0.277923 29.1581 
75.651 0.281581 29.1549 
75.652 0.285238 29.1516 
75.653 0.288896 29.1483 
75.654 0.292553 29.145 
75.655 0.296211 29.1418 
75.656 0.299868 29.1385 
75.657 0.303526 29.1352 
75.658 0.307183 29.1319 
75.659 0.310841 29.1287 
75.66 0.314498 29.1254 
75.661 0.318156 29.1221 
75.662 0.307039 29.1581 
75.663 0.295393 29.1581 
75.664 0.285335 29.1581 
75.665 0.278982 29.1581 
75.666 0.274747 29.1581 
75.667 0.269453 29.1941 
75.668 0.263101 29.1941 
75.669 0.261513 29.1581 
75.67 0.266277 29.1581 
75.671 0.270127 29.1581 
75.672 0.273977 29.1581 
75.673 0.277827 29.1581 
75.674 0.281677 29.1581 
75.675 0.285527 29.1581 
75.676 0.289377 29.1581 
75.677 0.293227 29.1581 
75.678 0.297077 29.1581 
75.679 0.300927 29.1581 
75.68 0.304777 29.1581 
75.681 0.308627 29.1581 
75.682 0.300687 29.1581 
75.683 0.291158 29.1581 
75.684 0.279511 29.1581 
75.685 0.269983 29.1581 
75.686 0.265748 29.1581 
75.687 0.262042 29.1941 
75.688 0.258336 29.1941 
75.689 0.256748 29.1941 
75.69 0.261513 29.1581 
75.691 0.270512 29.1581 
75.692 0.278982 29.1581 
75.693 0.286923 29.1581 
75.694 0.299628 29.1221 
75.695 0.313392 29.1221 
75.696 0.319744 29.1221 
75.697 0.321332 29.1221 
75.698 0.321862 29.1221 
75.699 0.319215 29.1221 
75.7 0.310215 29.1581 
75.701 0.306221 29.1581 
75.702 0.302227 29.1581 
75.703 0.298232 29.1581 
75.704 0.294238 29.1581 
75.705 0.290243 29.1581 
75.706 0.286249 29.1581 
75.707 0.282255 29.1581 
75.708 0.27826 29.1581 
75.709 0.274266 29.1581 
75.71 0.270271 29.1581 
75.711 0.266277 29.1581 
75.712 0.275276 29.1581 
75.713 0.282158 29.1581 
75.714 0.292216 29.1221 
75.715 0.302275 29.1221 
75.716 0.307568 29.1221 
75.717 0.308627 29.1221 
75.718 0.310745 29.1221 
75.719 0.310745 29.1221 
75.72 0.305451 29.1581 
75.721 0.294334 29.1581 
75.722 0.282688 29.1581 
75.723 0.274218 29.1581 
75.724 0.266277 29.1941 
75.725 0.258866 29.1941 
75.726 0.254101 29.1941 
75.727 0.251454 29.1941 
75.728 0.249866 29.1941 
75.729 0.249337 29.1941 
75.73 0.250925 29.1941 
75.731 0.254101 29.1908 
75.732 0.257278 29.1876 
75.733 0.260454 29.1843 
75.734 0.26363 29.181 
75.735 0.266806 29.1778 
75.736 0.269983 29.1745 
75.737 0.273159 29.1712 
75.738 0.276335 29.1679 
75.739 0.279511 29.1647 
75.74 0.282688 29.1614 
75.741 0.285864 29.1581 
75.742 0.274218 29.1941 
75.743 0.265218 29.1941 
75.744 0.258336 29.1941 
75.745 0.251984 29.1941 
75.746 0.245102 29.1941 
75.747 0.240337 29.1941 
75.748 0.239808 29.1941 
75.749 0.242455 29.1941 
75.75 0.247219 29.1941 
75.751 0.253572 29.1941 
75.752 0.260983 29.1581 
75.753 0.269983 29.1581 
75.754 0.279511 29.1581 
75.755 0.287981 29.1581 
75.756 0.294334 29.1581 
75.757 0.299628 29.1221 
75.758 0.302275 29.1581 
75.759 0.299628 29.1581 
75.76 0.292216 29.1581 
75.761 0.2888 29.1614 
75.762 0.285383 29.1647 
75.763 0.281966 29.1679 
75.764 0.278549 29.1712 
75.765 0.275132 29.1745 
75.766 0.271715 29.1778 
75.767 0.268298 29.181 
75.768 0.264881 29.1843 
75.769 0.261464 29.1876 
75.77 0.258048 29.1908 
75.771 0.254631 29.1941 
75.772 0.262042 29.1581 
75.773 0.271041 29.1581 
75.774 0.284276 29.1581 
75.775 0.295393 29.1581 
75.776 0.300687 29.1221 
75.777 0.305451 29.1221 
75.778 0.308627 29.1221 
75.779 0.30598 29.1581 
75.78 0.295922 29.1581 
75.781 0.284805 29.1581 
75.782 0.275806 29.1581 
75.783 0.267865 29.1941 
75.784 0.256748 29.1941 
75.785 0.248278 29.1941 
75.786 0.245631 29.1941 
75.787 0.244572 29.1941 
75.788 0.241396 29.1941 
75.789 0.242455 29.1941 
75.79 0.249337 29.1581 
75.791 0.252946 29.1581 
75.792 0.256556 29.1581 
75.793 0.260165 29.1581 
75.794 0.263774 29.1581 
75.795 0.267384 29.1581 
75.796 0.270993 29.1581 
75.797 0.274603 29.1581 
75.798 0.278212 29.1581 
75.799 0.281821 29.1581 
75.8 0.285431 29.1581 
75.801 0.28904 29.1581 
75.802 0.277394 29.1581 
75.803 0.268394 29.1941 
75.804 0.258866 29.1941 
75.805 0.251984 29.1941 
75.806 0.249866 29.1941 
75.807 0.249866 29.1941 
75.808 0.247749 29.1941 
75.809 0.246161 29.1941 
75.81 0.250925 29.1581 
75.811 0.254486 29.1581 
75.812 0.258048 29.1581 
75.813 0.261609 29.1581 
75.814 0.26517 29.1581 
75.815 0.268731 29.1581 
75.816 0.272293 29.1581 
75.817 0.275854 29.1581 
75.818 0.279415 29.1581 
75.819 0.282976 29.1581 
75.82 0.286538 29.1581 
75.821 0.290099 29.1581 
75.822 0.277394 29.1581 
75.823 0.268394 29.1941 
75.824 0.260454 29.1941 
75.825 0.254101 29.1941 
75.826 0.249337 29.1941 
75.827 0.245102 29.1941 
75.828 0.244043 29.1941 
75.829 0.244572 29.1941 
75.83 0.248278 29.1941 
75.831 0.256748 29.1581 
75.832 0.268394 29.1581 
75.833 0.278453 29.1581 
75.834 0.287981 29.1581 
75.835 0.295922 29.1221 
75.836 0.302275 29.1221 
75.837 0.30651 29.1221 
75.838 0.305451 29.1581 
75.839 0.301745 29.1581 
75.84 0.295393 29.1581 
75.841 0.291591 29.1581 
75.842 0.287789 29.1581 
75.843 0.283987 29.1581 
75.844 0.280185 29.1581 
75.845 0.276383 29.1581 
75.846 0.272581 29.1581 
75.847 0.268779 29.1581 
75.848 0.264978 29.1581 
75.849 0.261176 29.1581 
75.85 0.257374 29.1581 
75.851 0.253572 29.1581 
75.852 0.26363 29.1581 
75.853 0.274218 29.1581 
75.854 0.285864 29.1581 
75.855 0.292746 29.1581 
75.856 0.29804 29.1221 
75.857 0.303333 29.1221 
75.858 0.304922 29.1581 
75.859 0.300157 29.1581 
75.86 0.291158 29.1581 
75.861 0.283217 29.1581 
75.862 0.274747 29.1581 
75.863 0.26363 29.1941 
75.864 0.251454 29.1941 
75.865 0.242984 29.1941 
75.866 0.240337 29.1941 
75.867 0.237691 29.1941 
75.868 0.236632 29.1941 
75.869 0.240867 29.1941 
75.87 0.249337 29.1941 
75.871 0.251695 29.1941 
75.872 0.254053 29.1941 
75.873 0.256411 29.1941 
75.874 0.258769 29.1941 
75.875 0.261128 29.1941 
75.876 0.263486 29.1941 
75.877 0.265844 29.1941 
75.878 0.268202 29.1941 
75.879 0.27056 29.1941 
75.88 0.272918 29.1941 
75.881 0.275276 29.1941 
75.882 0.266277 29.1941 
75.883 0.258336 29.1941 
75.884 0.247749 29.1941 
75.885 0.238749 29.1941 
75.886 0.235573 29.1941 
75.887 0.233985 29.1941 
75.888 0.231867 29.2301 
75.889 0.230809 29.1941 
75.89 0.237691 29.1941 
75.891 0.248808 29.1941 
75.892 0.258336 29.1581 
75.893 0.266806 29.1581 
75.894 0.278982 29.1581 
75.895 0.288511 29.1581 
75.896 0.292216 29.1581 
75.897 0.293275 29.1581 
75.898 0.292746 29.1581 
75.899 0.28957 29.1581 
75.9 0.28057 29.1941 
75.901 0.277538 29.1941 
75.902 0.274506 29.1941 
75.903 0.271475 29.1941 
75.904 0.268443 29.1941 
75.905 0.265411 29.1941 
75.906 0.262379 29.1941 
75.907 0.259347 29.1941 
75.908 0.256315 29.1941 
75.909 0.253283 29.1941 
75.91 0.250251 29.1941 
75.911 0.247219 29.1941 
75.912 0.257278 29.1581 
75.913 0.265218 29.1581 
75.914 0.275806 29.1581 
75.915 0.285864 29.1581 
75.916 0.291158 29.1581 
75.917 0.292216 29.1581 
75.918 0.290099 29.1581 
75.919 0.284276 29.1581 
75.92 0.274747 29.1941 
75.921 0.271523 29.1941 
75.922 0.268298 29.1941 
75.923 0.265074 29.1941 
75.924 0.261849 29.1941 
75.925 0.258625 29.1941 
75.926 0.255401 29.1941 
75.927 0.252176 29.1941 
75.928 0.248952 29.1941 
75.929 0.245728 29.1941 
75.93 0.242503 29.1941 
75.931 0.239279 29.1941 
75.932 0.249866 29.1941 
75.933 0.261513 29.1581 
75.934 0.273159 29.1581 
75.935 0.28057 29.1581 
75.936 0.284276 29.1581 
75.937 0.287981 29.1581 
75.938 0.286923 29.1581 
75.939 0.28057 29.1581 
75.94 0.271041 29.1941 
75.941 0.260983 29.1941 
75.942 0.250396 29.1941 
75.943 0.239279 29.2301 
75.944 0.22975 29.2301 
75.945 0.224986 29.2301 
75.946 0.220751 29.2301 
75.947 0.214927 29.2301 
75.948 0.213339 29.2301 
75.949 0.217574 29.2301 
75.95 0.225515 29.1941 
75.951 0.228162 29.1941 
75.952 0.230809 29.1941 
75.953 0.233456 29.1941 
75.954 0.236102 29.1941 
75.955 0.238749 29.1941 
75.956 0.241396 29.1941 
75.957 0.244043 29.1941 
